angle,height,distance
49.0,23.0,20.128279681215034
50.0,23.0,19.82044202695903
51.0,23.0,19.500745718008194
52.0,23.0,19.169288497935902
53.0,23.0,18.826180744201444
54.0,23.0,18.471545442776417
55.0,23.0,18.105518142595745
56.0,23.0,17.728246889944618
57.0,23.0,17.33989214292864
58.0,23.0,16.940626666208896
59.0,23.0,16.530635406217147
60.0,23.0,16.110115347098326
61.0,23.0,15.679275347658837
62.0,23.0,15.23833595962865
63.0,23.0,14.787529227574126
64.0,23.0,14.32709847082589
65.0,23.0,13.857298047812485
66.0,23.0,13.37839310321584
67.0,23.0,12.890659298388723
68.0,23.0,12.394382525497496
69.0,23.0,11.889858605875412
70.0,23.0,11.377392973092807
71.0,23.0,10.857300341270523
72.0,23.0,10.329904359181613
73.0,23.0,9.795537250704712
74.0,23.0,9.254539442209197
75.0,23.0,8.70725917746844
76.0,23.0,8.154052120712516
77.0,23.0,7.595280948446028
78.0,23.0,7.031314930669878
79.0,23.0,6.462529502158277
80.0,23.0,5.889305824453912
81.0,23.0,5.312030339254632
82.0,23.0,4.731094313874978
83.0,23.0,4.146893379474816
84.0,23.0,3.5598270627553563
85.0,23.0,2.9702983118302084
86.0,23.0,2.3787130169855346
87.0,23.0,1.7854795270490114
88.0,23.0,1.191008162092069
89.0,23.0,0.5957107231940706
90.0,23.0,2.0902062011821483E-15
0.0,24.0,22.123828380942697
1.0,24.0,22.299112386282395
2.0,24.0,22.468870494335174
3.0,24.0,22.63288231091262
4.0,24.0,22.79092541527318
5.0,24.0,22.94277565982156
6.0,24.0,23.088207483232797
7.0,24.0,23.226994236456186
8.0,24.0,23.358908520994095
9.0,24.0,23.483722538792712
10.0,24.0,23.60120845302671
11.0,24.0,23.711138759007657
12.0,24.0,23.81328666439714
13.0,24.0,23.90742647786062
14.0,24.0,23.99333400525696
15.0,24.0,24.07078695242118
16.0,24.0,24.139565333565987
17.0,24.0,24.199451884298707
18.0,24.0,24.250232478227257
19.0,24.0,24.291696546109417
20.0,24.0,24.32363749648552
21.0,24.0,24.345853136725044
22.0,24.0,24.358146093412365
23.0,24.0,24.360324230996568
24.0,24.0,24.35220106763391
25.0,24.0,24.33359618715967
26.0,24.0,24.30433564613844
27.0,24.0,24.264252374957593
28.0,24.0,24.21318657194897
29.0,24.0,24.150986089546567
30.0,24.0,24.07750681151465
31.0,24.0,23.992613020310024
32.0,24.0,23.896177753674387
33.0,24.0,23.788083149587077
34.0,24.0,23.668220778745344
35.0,24.0,23.536491963777998
36.0,24.0,23.39280808443837
37.0,24.0,23.237090868064637
38.0,24.0,23.069272664638156
39.0,24.0,22.88929670581458
40.0,24.0,22.69711734734701
41.0,24.0,22.492700294365726
42.0,24.0,22.276022809024347
43.0,24.0,22.04707390006807
44.0,24.0,21.80585449392511
45.0,24.0,21.552377586967882
46.0,24.0,21.28666837863571
47.0,24.0,21.008764385155278
48.0,24.0,20.718715533639223
49.0,24.0,20.416584236386736
50.0,24.0,20.102445445252574
51.0,24.0,19.77638668599266
52.0,24.0,19.438508072535562
53.0,24.0,19.0889223011689
54.0,24.0,18.72775462466852
55.0,24.0,18.355142806436653
56.0,24.0,17.971237054751462
57.0,24.0,17.5761999372665
58.0,24.0,17.17020627593299
59.0,24.0,16.753443022551355
60.0,24.0,16.32610911519063
61.0,24.0,15.888415315745696
62.0,24.0,15.440584028932122
63.0,24.0,14.982849103047501
64.0,24.0,14.515455612855733
65.0,24.0,14.038659624977523
66.0,24.0,13.552727946195857
67.0,24.0,13.057937855109678
68.0,24.0,12.55457681759248
69.0,24.0,12.042942186534763
70.0,24.0,11.523340886370676
71.0,24.0,10.996089082909556
72.0,24.0,10.461511839012127
73.0,24.0,9.919942756669643
74.0,24.0,9.371723606061469
75.0,24.0,8.81720394218301
76.0,24.0,8.256740709651229
77.0,24.0,7.690697836309598
78.0,24.0,7.119445816267839
79.0,24.0,6.54336128302441
80.0,24.0,5.9628265733316494
81.0,24.0,5.378229282474155
82.0,24.0,4.789961811641124
83.0,24.0,4.198420908082546
84.0,24.0,3.604007198747315
85.0,24.0,3.00712471810889
86.0,24.0,2.4081804308906745
87.0,24.0,1.8075837504090555
88.0,24.0,1.2057460532569457
89.0,24.0,0.6030801910549118
90.0,24.0,2.116061518560276E-15
0.0,25.0,22.580037787589376
1.0,25.0,22.755237851242484
2.0,25.0,22.924744207675282
3.0,25.0,23.088336682789418
4.0,25.0,23.245793221897234
5.0,25.0,23.396890188281766
6.0,25.0,23.54140267473593
7.0,25.0,23.679104827545622
8.0,25.0,23.809770182324655
9.0,25.0,23.933172011053532
10.0,25.0,24.049083679621578
11.0,25.0,24.157279015121933
12.0,25.0,24.257532682102063
13.0,25.0,24.349620566929413
14.0,25.0,24.43332016939192
15.0,25.0,24.508411000617766
16.0,25.0,24.574674986366944
17.0,25.0,24.631896874719956
18.0,25.0,24.679864647166003
19.0,25.0,24.7183699320743
20.0,25.0,24.747208419517936
21.0,25.0,24.76618027641012
22.0,25.0,24.775090560906992
23.0,25.0,24.7737496350301
24.0,25.0,24.76197357446505
25.0,25.0,24.739584574499492
26.0,25.0,24.706411351075275
27.0,25.0,24.662289535943838
28.0,25.0,24.607062064932965
29.0,25.0,24.540579558354164
30.0,25.0,24.462700692605296
31.0,25.0,24.373292562050548
32.0,25.0,24.27223103029046
33.0,25.0,24.15940106996752
34.0,25.0,24.03469709028783
35.0,25.0,23.8980232514765
36.0,25.0,23.74929376542277
37.0,25.0,23.588433181811396
38.0,25.0,23.415376659077875
39.0,25.0,23.230070219567548
40.0,25.0,23.032470988321798
41.0,25.0,22.82254741495847
42.0,25.0,22.600279478157365
43.0,25.0,22.36565887230668
44.0,25.0,22.11868917591016
45.0,25.0,21.8593860013995
46.0,25.0,21.587777126040425
47.0,25.0,21.303902603664827
48.0,25.0,21.007814857004536
49.0,25.0,20.699578750445085
50.0,25.0,20.37927164305991
51.0,25.0,20.046983421826628
52.0,25.0,19.70281651496762
53.0,25.0,19.346885885396784
54.0,25.0,18.979319004292705
55.0,25.0,18.600255804856573
56.0,25.0,18.209848616349515
57.0,25.0,17.80826207853977
58.0,25.0,17.395673036724585
59.0,25.0,16.972270417525454
60.0,25.0,16.538255085687158
61.0,25.0,16.093839682142978
62.0,25.0,15.63924844363816
63.0,25.0,15.174717004232964
64.0,25.0,14.70049217903458
65.0,25.0,14.21683173053412
66.0,25.0,13.724004117950637
67.0,25.0,13.222288230008871
68.0,25.0,12.7119731016012
69.0,25.0,12.193357614806692
70.0,25.0,11.666750184761991
71.0,25.0,11.132468430899268
72.0,25.0,10.590838834085865
73.0,25.0,10.042196380219156
74.0,25.0,9.4868841908475
75.0,25.0,8.925253141404948
76.0,25.0,8.357661467662908
77.0,25.0,7.784474361016937
78.0,25.0,7.2060635532404005
79.0,25.0,6.622806891349786
80.0,25.0,6.035087903238512
81.0,25.0,5.443295354746964
82.0,25.0,4.847822798846891
83.0,25.0,4.249068117627556
84.0,25.0,3.6474330577794976
85.0,25.0,3.0433227602793287
86.0,25.0,2.4371452849858133
87.0,25.0,1.8293111308632541
88.0,25.0,1.2202327525532761
89.0,25.0,0.6103240740204164
90.0,25.0,2.141476252507188E-15
0.0,26.0,23.027210659316136
1.0,26.0,23.20232899996094
2.0,26.0,23.371590257039404
3.0,26.0,23.534774465252962
4.0,26.0,23.691659917208145
5.0,26.0,23.84202346092316
6.0,26.0,23.98564080990115
7.0,26.0,24.12228686524414
8.0,26.0,24.251736049226764
9.0,26.0,24.373762649695546
10.0,26.0,24.488141174609044
11.0,26.0,24.59464671598622
12.0,26.0,24.69305532248528
13.0,26.0,24.783144379794017
14.0,26.0,24.864692997974082
15.0,26.0,24.937482404867406
16.0,26.0,25.001296344642608
17.0,26.0,25.05592148053226
18.0,26.0,25.10114780078986
19.0,26.0,25.136769026876802
20.0,26.0,25.162583022875772
21.0,26.0,25.178392205116946
22.0,26.0,25.184003950997973
23.0,26.0,25.179231005976785
24.0,26.0,25.163891887719135
25.0,26.0,25.13781128638887
26.0,26.0,25.10082046007913
27.0,26.0,25.052757624396598
28.0,26.0,24.99346833522802
29.0,26.0,24.922805863738567
30.0,26.0,24.84063156267548
31.0,26.0,24.746815223076315
32.0,26.0,24.641235420510537
33.0,26.0,24.523779850014286
34.0,26.0,24.394345648911614
35.0,26.0,24.252839706751327
36.0,26.0,24.09917896162516
37.0,26.0,23.93329068217217
38.0,26.0,23.755112734613853
39.0,26.0,23.56459383420552
40.0,26.0,23.3616937805313
41.0,26.0,23.146383676112695
42.0,26.0,22.918646127843363
43.0,26.0,22.67847543080633
44.0,26.0,22.425877734072966
45.0,26.0,22.16087118812669
46.0,26.0,21.883486073597428
47.0,26.0,21.59376491103594
48.0,26.0,21.291762551499566
49.0,26.0,20.977546247763218
50.0,26.0,20.65119570601075
51.0,26.0,20.31280311790265
52.0,26.0,19.96247317295624
53.0,26.0,19.600323051213614
54.0,26.0,19.226482396210933
55.0,26.0,18.841093268300384
56.0,26.0,18.44431007841225
57.0,26.0,18.036299502380405
58.0,26.0,17.617240375988725
59.0,26.0,17.18732357092968
60.0,26.0,16.74675185189853
61.0,26.0,16.295739715078017
62.0,26.0,15.834513208298745
63.0,26.0,15.363309733189569
64.0,26.0,14.882377829660562
65.0,26.0,14.391976943088055
66.0,26.0,13.892377174597526
67.0,26.0,13.383859014864651
68.0,26.0,12.866713061879278
69.0,26.0,12.341239723139422
70.0,26.0,11.80774890276465
71.0,26.0,11.266559674038836
72.0,26.0,10.717999937912126
73.0,26.0,10.162406068010846
74.0,26.0,9.600122542721905
75.0,26.0,9.031501564935155
76.0,26.0,8.456902670043029
77.0,26.0,7.87669232281187
78.0,26.0,7.291243503753349
79.0,26.0,6.700935285637399
80.0,26.0,6.106152400800559
81.0,26.0,5.507284799914567
82.0,26.0,4.904727202890693
83.0,26.0,4.298878642604741
84.0,26.0,3.6901420021361537
85.0,26.0,3.078923546222573
86.0,26.0,2.4656324476379066
87.0,26.0,1.8506803092080502
88.0,26.0,1.2344806821834504
89.0,26.0,0.6174485816921403
90.0,26.0,2.1664721867529936E-15
0.0,27.0,23.465863610957967
1.0,27.0,23.64090228984905
2.0,27.0,23.809924627932244
3.0,27.0,23.972710858509913
4.0,27.0,24.12903960453556
5.0,27.0,24.278688175142676
6.0,27.0,24.4214328743574
7.0,27.0,24.55704932147723
8.0,27.0,24.68531278254503
9.0,27.0,24.805998512296757
10.0,27.0,24.918882105912413
11.0,27.0,25.02373985985393
12.0,27.0,25.120349141030072
13.0,27.0,25.208488763488756
14.0,27.0,25.287939371800014
15.0,27.0,25.358483830259754
16.0,27.0,25.41990761701476
17.0,27.0,25.471999222183662
18.0,27.0,25.514550549026655
19.0,27.0,25.547357317198834
20.0,27.0,25.570219467108252
21.0,27.0,25.582941564389657
22.0,27.0,25.585333203499363
23.0,27.0,25.57720940943427
24.0,27.0,25.55839103658056
25.0,27.0,25.528705163702796
26.0,27.0,25.48798548409365
27.0,27.0,25.43607268991747
28.0,27.0,25.372814849796853
29.0,27.0,25.298067778710685
30.0,27.0,25.21169539929471
31.0,27.0,25.11357009366039
32.0,27.0,25.003573044875676
33.0,27.0,24.88159456728134
34.0,27.0,24.747534424848403
35.0,27.0,24.601302136816702
36.0,27.0,24.44281726988985
37.0,27.0,24.272009716299763
38.0,27.0,24.088819957091946
39.0,27.0,23.893199310022833
40.0,27.0,23.68511016150073
41.0,27.0,23.464526182043524
42.0,27.0,23.231432524767786
43.0,27.0,22.98582600646646
44.0,27.0,22.727715270874402
45.0,27.0,22.45712093376375
46.0,27.0,22.174075709553364
47.0,27.0,21.878624519158812
48.0,27.0,21.57082457885113
49.0,27.0,21.25074546993428
50.0,27.0,20.918469189091915
51.0,27.0,20.574090179294398
52.0,27.0,20.21771534119686
53.0,27.0,19.84946402499778
54.0,27.0,19.469468002765616
55.0,27.0,19.07787142127854
56.0,27.0,18.67483073545822
57.0,27.0,18.26051462251442
58.0,27.0,17.83510387695123
59.0,27.0,17.398791286619456
60.0,27.0,16.951781490031944
61.0,27.0,16.494290815190123
62.0,27.0,16.02654710020028
63.0,27.0,15.54878949598757
64.0,27.0,15.061268251443897
65.0,27.0,14.564244481373079
66.0,27.0,14.057989917622942
67.0,27.0,13.54278664381912
68.0,27.0,13.018926814139357
69.0,27.0,12.486712356590338
70.0,27.0,11.946454661271055
71.0,27.0,11.39847425412783
72.0,27.0,10.843100456726107
73.0,27.0,10.280671032583202
74.0,27.0,9.711531820624371
75.0,27.0,9.136036356341565
76.0,27.0,8.55454548125039
77.0,27.0,7.967426941256098
78.0,27.0,7.3750549745535245
79.0,27.0,6.7778098896993155
80.0,27.0,6.176077634507194
81.0,27.0,5.570249356428344
82.0,27.0,4.960720955089703
83.0,27.0,4.3478926276725485
84.0,27.0,3.7321684078224853
85.0,27.0,3.1139556987898787
86.0,27.0,2.493664801506686
87.0,27.0,1.8717084383117948
88.0,27.0,1.2485012730421052
89.0,27.0,0.6244594282111232
90.0,27.0,2.1910693670027637E-15
0.0,28.0,23.896465832161038
1.0,28.0,24.071426770285942
2.0,28.0,24.240215949247823
3.0,28.0,24.40261379169743
4.0,28.0,24.55839923555951
5.0,28.0,24.70735002965113
6.0,28.0,24.84924304112736
7.0,28.0,24.983854574243537
8.0,28.0,25.110960699873328
9.0,28.0,25.23033759517174
10.0,28.0,25.341761892726275
11.0,28.0,25.44501103849438
12.0,28.0,25.539863657783794
13.0,28.0,25.626099928493918
14.0,28.0,25.70350196080042
15.0,28.0,25.77185418243322
16.0,28.0,25.830943728669258
17.0,28.0,25.880560836136492
18.0,28.0,25.92049923950397
19.0,28.0,25.950556570115424
20.0,28.0,25.9705347556102
21.0,28.0,25.98024041956527
22.0,28.0,25.97948528018618
23.0,28.0,25.96808654707242
24.0,28.0,25.945867315084353
25.0,28.0,25.912656954343678
26.0,28.0,25.86829149540823
27.0,28.0,25.812614008673815
28.0,28.0,25.745474977071037
29.0,28.0,25.66673266114325
30.0,28.0,25.57625345561334
31.0,28.0,25.473912236570374
32.0,28.0,25.359592698434238
33.0,28.0,25.23318767988468
34.0,28.0,25.094599477972217
35.0,28.0,24.94374014966137
36.0,28.0,24.780531800090806
37.0,28.0,24.604906856871402
38.0,28.0,24.41680832978053
39.0,28.0,24.21619005524902
40.0,28.0,24.003016925077212
41.0,28.0,23.77726509885631
42.0,28.0,23.538922199612173
43.0,28.0,23.28798749222982
44.0,28.0,23.024472044258548
45.0,28.0,22.74839886873881
46.0,28.0,22.45980304873408
47.0,28.0,22.158731843291914
48.0,28.0,21.8452447745998
49.0,28.0,21.519413696142376
50.0,28.0,21.18132284170664
51.0,28.0,20.831068855121938
52.0,28.0,20.468760800660508
53.0,28.0,20.094520154063094
54.0,28.0,19.708480774191653
55.0,28.0,19.310788855348566
56.0,28.0,18.90160286033746
57.0,28.0,18.48109343437627
58.0,28.0,18.049443300007496
59.0,28.0,17.606847133183816
60.0,28.0,17.153511420739765
61.0,28.0,16.68965429949157
62.0,28.0,16.215505377237665
63.0,28.0,15.731305535961713
64.0,28.0,15.237306717568428
65.0,28.0,14.733771692509963
66.0,28.0,14.220973811686596
67.0,28.0,13.699196742031232
68.0,28.0,13.16873418621114
69.0,28.0,12.6298895869038
70.0,28.0,12.082975816125998
71.0,28.0,11.52831485011652
72.0,28.0,10.966237430292997
73.0,28.0,10.39708271082288
74.0,28.0,9.821197893366637
75.0,28.0,9.238937849568721
76.0,28.0,8.650664731888064
77.0,28.0,8.056747573375391
78.0,28.0,7.457561877018927
79.0,28.0,6.8534891952936805
80.0,28.0,6.244916700562052
81.0,28.0,5.632236746985026
82.0,28.0,5.015846424614025
83.0,28.0,4.396147106343328
84.0,28.0,3.7735439884116966
85.0,28.0,3.148445625149999
86.0,28.0,2.521263458678608
87.0,28.0,1.8924113442645665
88.0,28.0,1.2623050720537798
89.0,28.0,0.631361885898047
90.0,28.0,2.215286289091698E-15
0.0,29.0,24.31944496749871
1.0,29.0,24.494329960283803
2.0,29.0,24.662891363590262
3.0,29.0,24.82490978098991
4.0,29.0,24.980164451373355
5.0,29.0,25.128433543718028
6.0,29.0,25.26949446335012
7.0,29.0,25.4031241691969
8.0,29.0,25.529099501476693
9.0,29.0,25.64719751922668
10.0,29.0,25.75719584702319
11.0,29.0,25.85887303020662
12.0,29.0,25.952008897882433
13.0,29.0,26.036384932932616
14.0,29.0,26.111784648237382
15.0,29.0,26.17799396827556
16.0,29.0,26.234801615244418
17.0,29.0,26.281999498815306
18.0,29.0,26.319383108620297
19.0,29.0,26.34675190854831
20.0,29.0,26.363909731915253
21.0,29.0,26.370665176563154
22.0,29.0,26.366831998936945
23.0,29.0,26.352229506185108
24.0,29.0,26.326682945331505
25.0,29.0,26.290023888570186
26.0,29.0,26.242090613743045
27.0,29.0,26.18272847907136
28.0,29.0,26.11179029122677
29.0,29.0,26.029136665844455
30.0,29.0,25.93463637960171
31.0,29.0,25.82816671300777
32.0,29.0,25.70961378307636
33.0,29.0,25.57887286507981
34.0,29.0,25.435848702613495
35.0,29.0,25.28045580523114
36.0,29.0,25.112618732944483
37.0,29.0,24.932272366916237
38.0,29.0,24.739362165711157
39.0,29.0,24.533844406507427
40.0,29.0,24.315686410709223
41.0,29.0,24.084866753440174
42.0,29.0,23.841375456437326
43.0,29.0,23.58521416390559
44.0,29.0,23.316396300933093
45.0,29.0,23.034947214108676
46.0,29.0,22.740904294023682
47.0,29.0,22.434317079380772
48.0,29.0,22.1152473424731
49.0,29.0,21.783769155837557
50.0,29.0,21.43996893992546
51.0,29.0,21.083945491673525
52.0,29.0,20.715809993896812
53.0,29.0,20.33568600546348
54.0,29.0,19.94370943224856
55.0,29.0,19.540028478901032
56.0,29.0,19.124803581493893
57.0,29.0,18.698207321162535
58.0,29.0,18.260424318870673
59.0,29.0,17.81165111147632
60.0,29.0,17.35209600930292
61.0,29.0,16.881978935451976
62.0,29.0,16.40153124712392
63.0,29.0,15.910995539243688
64.0,29.0,15.410625430715513
65.0,29.0,14.900685333659345
66.0,29.0,14.381450206007488
67.0,29.0,13.853205287865444
68.0,29.0,13.316245822065735
69.0,29.0,12.770876759366422
70.0,29.0,12.21741244876889
71.0,29.0,11.656176313450736
72.0,29.0,11.087500512829891
73.0,29.0,10.511725591295836
74.0,29.0,9.929200114161993
75.0,29.0,9.340280291411093
76.0,29.0,8.74532958982156
77.0,29.0,8.144718334078814
78.0,29.0,7.538823297489801
79.0,29.0,6.928027282932723
80.0,29.0,6.312718694686888
81.0,29.0,5.693291101798995
82.0,29.0,5.070142793653353
83.0,29.0,4.443676328423341
84.0,29.0,3.8142980750903535
85.0,29.0,3.1824177497247024
86.0,29.0,2.5484479467300334
87.0,29.0,1.9128036657591247
88.0,29.0,1.2759018350142797
89.0,29.0,0.6381608316501338
90.0,29.0,2.2391400617340834E-15
0.0,30.0,24.73519209116349
1.0,30.0,24.910002821154464
2.0,30.0,25.07834149387097
3.0,30.0,25.239988886101877
4.0,30.0,25.39472452489973
5.0,30.0,25.54232698155224
6.0,30.0,25.682574176735468
7.0,30.0,25.815243696351246
8.0,30.0,25.940113117504254
9.0,30.0,26.0569603440283
10.0,30.0,26.16556395092772
11.0,30.0,26.265703537058332
12.0,30.0,26.357160085333458
13.0,30.0,26.4397163297042
14.0,30.0,26.513157128129944
15.0,30.0,26.577269840724497
16.0,30.0,26.63184471223648
17.0,30.0,26.676675257998617
18.0,30.0,26.711558652460226
19.0,30.0,26.73629611940044
20.0,30.0,26.750693322906393
21.0,30.0,26.75456075819067
22.0,30.0,26.747714141316212
23.0,30.0,26.729974796894098
24.0,30.0,26.70117004282038
25.0,30.0,26.661133571122296
26.0,30.0,26.609705823991472
27.0,30.0,26.546734364092476
28.0,30.0,26.472074238248705
29.0,30.0,26.38558833362396
30.0,30.0,26.28714772553784
31.0,30.0,26.176632016074397
32.0,30.0,26.05392966266854
33.0,30.0,25.918938295880764
34.0,30.0,25.771565025599767
35.0,30.0,25.611726734943144
36.0,30.0,25.43935036115842
37.0,30.0,25.254373162860908
38.0,30.0,25.056742972979695
39.0,30.0,24.846418436819754
40.0,30.0,24.623369234685253
41.0,30.0,24.387576288547727
42.0,30.0,24.13903195228117
43.0,30.0,23.877740185025964
44.0,30.0,23.603716707282963
45.0,30.0,23.31698913937929
46.0,30.0,23.01759712198735
47.0,30.0,22.705592418418682
48.0,30.0,22.381038998454184
49.0,30.0,22.044013103511972
50.0,30.0,21.694603292993463
51.0,30.0,21.33291047168711
52.0,30.0,20.95904789814781
53.0,30.0,20.57314117400768
54.0,30.0,20.175328214211067
55.0,30.0,19.76575919820342
56.0,30.0,19.34459650213887
57.0,30.0,18.912014612206896
58.0,30.0,18.468200019211988
59.0,30.0,18.01335109457389
60.0,30.0,17.547677947947978
61.0,30.0,17.071402266696968
62.0,30.0,16.584757137475407
63.0,30.0,16.087986850218144
64.0,30.0,15.581346684852084
65.0,30.0,15.065102681078596
66.0,30.0,14.539531391600043
67.0,30.0,14.00491961918966
68.0,30.0,13.461564138028661
69.0,30.0,12.90977139975776
70.0,30.0,12.349857224713096
71.0,30.0,11.78214647883814
72.0,30.0,11.206972736783504
73.0,30.0,10.624677931726511
74.0,30.0,10.03561199246074
75.0,30.0,9.440132468323672
76.0,30.0,8.838604142546947
77.0,30.0,8.231398634629775
78.0,30.0,7.618893992350556
79.0,30.0,7.001474274045687
80.0,30.0,6.379529121797436
81.0,30.0,5.753453326184561
82.0,30.0,5.123646383260376
83.0,30.0,4.490512044433123
84.0,30.0,3.854457859932402
85.0,30.0,3.2158947165538616
86.0,30.0,2.5752363703814125
87.0,30.0,1.9328989751927275
88.0,30.0,1.2893006072591031
89.0,30.0,0.644860787255518
90.0,30.0,2.2626465479372025E-15
0.0,31.0,25.14406594101908
1.0,31.0,25.318803988875807
2.0,31.0,25.486924670623146
3.0,31.0,25.648208929200194
4.0,31.0,25.802436568075866
5.0,31.0,25.949386544472382
6.0,31.0,26.088837273476972
7.0,31.0,26.220566942550207
8.0,31.0,26.344353835893767
9.0,31.0,26.459976668095813
10.0,31.0,26.567214926430278
11.0,31.0,26.665849221146047
12.0,31.0,26.75566164304414
13.0,31.0,26.836436127606223
14.0,31.0,26.907958824905084
15.0,31.0,26.970018474498325
16.0,31.0,27.022406784480346
17.0,31.0,27.06491881384429
18.0,31.0,27.097353357285975
19.0,31.0,27.119513331565017
20.0,31.0,27.131206162525636
21.0,31.0,27.132244171869562
22.0,31.0,27.12244496276732
23.0,31.0,27.101631803391328
24.0,31.0,27.069634007454585
25.0,31.0,27.026287310842523
26.0,31.0,26.971434243432448
27.0,31.0,26.904924495205073
28.0,31.0,26.8266152757656
29.0,31.0,26.736371666407575
30.0,31.0,26.6340669638714
31.0,31.0,26.519583014970337
32.0,31.0,26.392810541280394
33.0,31.0,26.253649453116147
34.0,31.0,26.102009152042317
35.0,31.0,25.937808821200626
36.0,31.0,25.760977702762535
37.0,31.0,25.571455361851825
38.0,31.0,25.36919193631473
39.0,31.0,25.154148371751063
40.0,31.0,24.926296641256048
41.0,31.0,24.685619949360177
42.0,31.0,24.432112919691917
43.0,31.0,24.165781765927274
44.0,31.0,23.886644445628658
45.0,31.0,23.59473079661513
46.0,31.0,23.290082655545373
47.0,31.0,22.97275395843401
48.0,31.0,22.642810822861588
49.0,31.0,22.300331611677308
50.0,31.0,21.945406978032736
51.0,31.0,21.578139891623007
52.0,31.0,21.198645646050135
53.0,31.0,20.807051847260663
54.0,31.0,20.403498383046415
55.0,31.0,19.9881373736338
56.0,31.0,19.561133103422215
57.0,31.0,19.12266193396719
58.0,31.0,18.67291219833755
59.0,31.0,18.21208407700938
60.0,31.0,17.740389455491385
61.0,31.0,17.258051763907975
62.0,31.0,16.765305798796653
63.0,31.0,16.262397527405806
64.0,31.0,15.749583874807593
65.0,31.0,15.227132494168286
66.0,31.0,14.695321520544866
67.0,31.0,14.154439308602525
68.0,31.0,13.604784154672311
69.0,31.0,13.046664003591795
70.0,31.0,12.480396140794399
71.0,31.0,11.90630687013483
72.0,31.0,11.32473117795856
73.0,31.0,10.736012383943262
74.0,31.0,10.140501779258834
75.0,31.0,9.538558252610386
76.0,31.0,8.930547904745444
77.0,31.0,8.316843652022476
78.0,31.0,7.6978248196527534
79.0,31.0,7.073876725241466
80.0,31.0,6.44539025326712
81.0,31.0,5.812761421150058
82.0,31.0,5.176390937572305
83.0,31.0,4.536683753720925
84.0,31.0,3.894048608136315
85.0,31.0,3.2488975658552515
86.0,31.0,2.601645552545713
87.0,31.0,1.9527098843370754
88.0,31.0,1.3025097940546297
89.0,31.0,0.6514659545722064
90.0,31.0,2.285820488402148E-15
0.0,32.0,25.546396542484693
1.0,32.0,25.721063396563668
2.0,32.0,25.88897055024071
3.0,32.0,26.049899106102234
4.0,32.0,26.203629133224723
5.0,32.0,26.34993995969393
6.0,32.0,26.488610475736063
7.0,32.0,26.619419446974593
8.0,32.0,26.742145837282276
9.0,32.0,26.856569140654795
10.0,32.0,26.962469721491725
11.0,32.0,27.059629162631527
12.0,32.0,27.147830620450534
13.0,32.0,27.226859186302086
14.0,32.0,27.296502253540268
15.0,32.0,27.356549889344155
16.0,32.0,27.40679521053285
17.0,32.0,27.447034762539023
18.0,32.0,27.477068900689105
19.0,32.0,27.496702172922255
20.0,32.0,27.505743703067242
21.0,32.0,27.50400757378674
22.0,32.0,27.49131320829226
23.0,32.0,27.467485749929818
24.0,32.0,27.432356438736814
25.0,32.0,27.385762984073764
26.0,32.0,27.327549932441134
27.0,32.0,27.257569029600962
28.0,32.0,27.17567957613537
29.0,32.0,27.081748775589126
30.0,32.0,26.97565207436137
31.0,32.0,26.857273492531778
32.0,32.0,26.72650594482918
33.0,32.0,26.583251550975422
34.0,32.0,26.427421934664192
35.0,32.0,26.25893851046335
36.0,32.0,26.077732757959406
37.0,32.0,25.88374648249537
38.0,32.0,25.6769320618859
39.0,32.0,25.457252678528636
40.0,32.0,25.22468253636606
41.0,32.0,24.97920706218878
42.0,32.0,24.720823090808114
43.0,32.0,24.44953903366404
44.0,32.0,24.165375030472443
45.0,32.0,23.86836308355433
46.0,32.0,23.55854717452852
47.0,32.0,23.235983363087893
48.0,32.0,22.900739867618256
49.0,32.0,22.552897127457467
50.0,32.0,22.19254784663076
51.0,32.0,21.81979701893642
52.0,32.0,21.43476193429334
53.0,32.0,21.037572166299523
54.0,32.0,20.628369540986746
55.0,32.0,20.20730808679298
56.0,32.0,19.774553965809115
57.0,32.0,19.330285386391385
58.0,32.0,18.874692497264533
59.0,32.0,18.407977263273917
60.0,32.0,17.930353322976657
61.0,32.0,17.44204582829367
62.0,32.0,16.94329126647438
63.0,32.0,16.434337264655813
64.0,32.0,15.915442377326048
65.0,32.0,15.386875857029837
66.0,32.0,14.84891740868089
67.0,32.0,14.301856927870883
68.0,32.0,13.745994223590243
69.0,32.0,13.181638725799356
70.0,32.0,12.609109178311716
71.0,32.0,12.028733317472525
72.0,32.0,11.44084753713679
73.0,32.0,10.845796540471142
74.0,32.0,10.243932979122368
75.0,32.0,9.635617080313622
76.0,32.0,9.021216262446151
77.0,32.0,8.401104739800534
78.0,32.0,7.775663116946303
79.0,32.0,7.145277973482908
80.0,32.0,6.5103414397482675
81.0,32.0,5.871250764142984
82.0,32.0,5.228407872729814
83.0,32.0,4.582218921778072
84.0,32.0,3.933093843932
85.0,32.0,3.2814458886905205
86.0,32.0,2.6276911578932154
87.0,32.0,1.972248136913869
88.0,32.0,1.315537222268456
89.0,32.0,0.6579802463492297
90.0,32.0,2.3086756096389576E-15
0.0,33.0,25.942488326400625
1.0,33.0,26.117085391146528
2.0,33.0,26.28478322808412
3.0,33.0,26.445363093445362
4.0,33.0,26.598605311938012
5.0,33.0,26.744289568600266
6.0,33.0,26.88219521100663
7.0,33.0,27.01210156134357
