0.0,0.0
0.2604722665003956,1.3302116295183124
0.7223653712920952,3.5420638322625377
1.3917424460152668,6.634196062158807
2.0542213890698275,9.578685045333863
2.7177324261249987,12.424949055950627
3.4039476428467585,15.270603598979907
4.113606727186728,18.115473396254792
4.847470795733241,20.95937187884636
5.606322783496898,23.802100516242714
6.390967818109555,26.64344811265663
7.202233575704596,29.483190069754873
8.000393095052974,32.17668032720407
8.798552614401352,34.77217058465327
9.59671213374973,37.26966084210247
10.394871653098107,39.66915109955166
11.193031172446485,41.97064135700086
11.991190691794863,44.174131614450054
12.78935021114324,46.27962187189925
13.587509730491618,48.28711212934845
14.385669249839996,50.19660238679765
15.183828769188374,52.008092644246844
15.981988288536751,53.72158290169604
16.78014780788513,55.337073159145234
17.578307327233507,56.85456341659443
18.376466846581884,58.27405367404363
19.174626365930262,59.59554393149283
19.97278588527864,60.81903418894203
20.770945404627017,61.94452444639122
21.569104923975395,62.972014703840415
22.367264443323773,63.90150496128961
23.16542396267215,64.73299521873881
23.96358348202053,65.466485476188
24.761743001368906,66.10197573363719
25.559902520717284,66.63946599108638
26.35806204006566,67.07895624853558
27.15622155941404,67.42044650598477
27.954381078762417,67.66393676343397
28.752540598110794,67.80942702088315
29.550700117459172,67.85691727833233
30.34885963680755,67.80640753578152
31.147019156155928,67.6578977932307
31.945178675504305,67.41138805067989
32.74333819485268,67.06687830812908
33.541497714201064,66.62436856557827
34.339657233549445,66.08385882302746
35.13781675289783,65.44534908047665
35.93597627224621,64.70883933792584
36.73413579159459,63.87432959537502
37.53229531094297,62.94181985282422
38.33045483029135,61.91131011027341
39.12861434963973,60.78280036772261
39.926773868988114,59.556290625171805
40.724933388336495,58.231780882621
41.52309290768488,56.8092711400702
42.32125242703326,55.288761397519394
43.11941194638164,53.67025165496859
43.91757146573002,51.95374191241778
44.7157309850784,50.13923216986698
45.51389050442678,48.226722427316176
46.312050023775164,46.216212684765374
47.110209543123545,44.10770294221457
47.90836906247193,41.901193199663766
48.70652858182031,39.59668345711296
49.50468810116869,37.194173714562154
50.30284762051707,34.69366397201135
51.10100713986545,32.09515422946055
51.89916665921383,29.398644486909742
52.697326178562214,26.604134744358937
53.495485697910595,23.71162500180813
54.29364521725898,20.721115259257324
55.09180473660736,17.63260551670652
55.88996425595574,14.446095774155713
56.68812377530412,11.161586031604909
57.4862832946525,7.779076289054103
58.28444281400088,4.298566546503298
59.082602333349264,0.7200568039524926
59.880761852697646,-2.956452938598312
